Primary Date,trans ID,from team,to team
20060511,63810,SDN,TEX
20060511,63810,SDN,TEX
20060511,63810,TEX,SDN
20060511,63810,TEX,SDN
20060513,63811,MIL,TEX
20060513,63811,MIL,TEX
20060513,63811,TEX,MIL
20060514,63804,ATL,BOS
20060524,63812,ARI,NYN
20060524,63812,NYN,ARI
20060525,63813,CIN,NYN
20060525,63813,CIN,NYN
20060525,63813,NYN,CIN
20060526,63814,NYN,MIL
20060526,63814,MIL,NYN
20060530,63815,ANA,CIN
20060530,63815,ANA,CIN
20060530,63815,CIN,ANA
20060531,63816,TEX,CHN
20060531,63816,TEX,CHN
20060531,63816,CHN,TEX
20060601,63807,CIN,LAN
20060609,63817,NYN,COL
20060609,63817,NYN,COL
20060609,63817,COL,NYN
20060613,63806,CIN,CLE
20060615,63818,MIN,CIN
20060615,63818,CIN,MIN
20060615,63819,BOS,CHA
20060615,63819,CHA,BOS
20060620,63820,TBA,KCA
20060620,63820,TBA,KCA
20060620,63820,KCA,TBA
20060627,63821,TBA,LAN
20060627,63821,TBA,LAN
20060627,63821,TBA,LAN
20060627,63821,LAN,TBA
20060627,63821,LAN,TBA
20060629,63822,PHI,TEX
20060629,63822,PHI,TEX
20060629,63822,TEX,PHI
20060630,63823,CLE,SEA
20060630,63823,SEA,CLE
20060701,63824,TEX,TOR
20060701,63824,TOR,TEX
20060705,63825,ANA,SLN
20060705,63825,ANA,SLN
20060705,63825,SLN,ANA
20060706,63826,SEA,CIN
20060706,63826,SEA,CIN
20060706,63826,CIN,SEA
20060712,63827,TBA,HOU
20060712,63827,TBA,HOU
20060712,63827,HOU,TBA
20060712,63827,HOU,TBA
20060713,63828,CIN,WAS
20060713,63828,CIN,WAS
20060713,63828,CIN,WAS
20060713,63828,WAS,CIN
20060713,63828,WAS,CIN
20060713,63828,WAS,CIN
20060713,63828,WAS,CIN
20060713,63828,WAS,CIN
20060718,63829,SDN,CLE
20060718,63829,CLE,SDN
20060719,63821,LAN,TBA
20060719,63830,NYN,KCA
20060719,63830,KCA,NYN
20060720,63831,CLE,ATL
20060720,63831,ATL,CLE
20060721,63789,BOS,CLE
20060722,63832,TOR,SFN
20060722,63832,TOR,SFN
20060722,63832,SFN,TOR
20060722,63833,CHN,SDN
20060722,63833,SDN,CHN
20060722,63833,SDN,CHN
20060723,63834,LAN,CHA
20060723,63834,CHA,LAN
20060724,63835,KCA,CHA
20060724,63835,CHA,KCA
20060724,63835,CHA,KCA
20060725,63836,LAN,KCA
20060725,63836,LAN,KCA
20060725,63836,LAN,KCA
20060725,63836,LAN,KCA
20060725,63836,KCA,LAN
20060725,63837,KCA,MIL
20060725,63837,MIL,KCA
20060726,63838,CLE,SEA
20060726,63838,CLE,SEA
20060726,63838,SEA,CLE
20060726,63839,NYA,PHI
20060726,63839,PHI,NYA
20060728,63840,WAS,SFN
20060728,63840,SFN,WAS
20060728,63841,MIL,TEX
20060728,63841,MIL,TEX
20060728,63841,TEX,MIL
20060728,63841,TEX,MIL
20060728,63841,TEX,MIL
20060728,63841,TEX,MIL
20060728,63842,PHI,MIL
20060728,63842,MIL,PHI
20060728,63843,LAN,ATL
20060728,63843,LAN,ATL
20060728,63843,LAN,ATL
20060728,63843,ATL,LAN
20060730,63844,TEX,BOS
20060730,63844,BOS,TEX
20060730,63845,CLE,SLN
20060730,63845,SLN,CLE
20060730,63846,PHI,NYA
20060730,63846,PHI,NYA
20060730,63846,NYA,PHI
20060730,63846,NYA,PHI
20060730,63846,NYA,PHI
20060730,63846,NYA,PHI
20060731,63847,KCA,TEX
20060731,63847,TEX,KCA
20060731,63848,PIT,TEX
20060731,63848,TEX,PIT
20060731,63849,TBA,LAN
20060731,63849,LAN,TBA
20060731,63849,LAN,TBA
20060731,63850,ATL,SLN
20060731,63850,SLN,ATL
20060731,63851,CHN,SDN
20060731,63851,SDN,CHN
20060731,63852,PIT,DET
20060731,63852,DET,PIT
20060731,63853,NYN,PIT
20060731,63853,PIT,NYN
20060731,63853,PIT,NYN
20060731,63854,NYA,PIT
20060731,63854,PIT,NYA
20060731,63855,PHI,CIN
20060731,63855,CIN,PHI
20060731,63856,MIN,CIN
20060731,63856,CIN,MIN
20060731,63857,CHN,LAN
20060731,63857,LAN,CHN
20060731,63858,COL,KCA
20060731,63858,COL,KCA
20060731,63858,KCA,COL
20060731,63858,KCA,COL
20060801,63859,MIA,SDN
20060801,63859,SDN,MIA
20060804,63860,BOS,BAL
20060804,63860,BAL,BOS
20060807,63861,WAS,ARI
20060807,63861,WAS,ARI
20060807,63861,ARI,WAS
20060807,63861,ARI,WAS
20060807,63862,PHI,CIN
20060807,63862,PHI,CIN
20060809,63862,CIN,PHI
20060816,63863,TOR,CIN
20060819,63864,SEA,PHI
20060819,63864,PHI,SEA
20060819,63864,PHI,SEA
20060820,63865,CHN,DET
20060820,63865,DET,CHN
20060822,63866,ARI,NYN
20060822,63866,ARI,NYN
20060822,63866,NYN,ARI
20060824,63838,SEA,CLE
20060824,63867,TBA,SDN
20060824,63867,SDN,TBA
20060827,63868,BAL,PHI
20060828,63869,BOS,CIN
20060828,63869,BOS,CIN
20060828,63869,CIN,BOS
20060830,63868,PHI,BAL
20060830,63870,NYN,TEX
20060830,63870,TEX,NYN
20060831,63871,WAS,ATL
20060831,63871,ATL,WAS
20060831,63872,WAS,LAN
20060831,63872,LAN,WAS
20060831,63873,BOS,SDN
20060831,63874,CHN,MIN
20060831,63874,CHN,MIN
20060905,63873,SDN,BOS
20060905,63874,MIN,CHN
20060915,63867,SDN,TBA
20061003,63860,BOS,BAL
20061013,63863,CIN,TOR
20061013,63875,ARI,CIN
20061013,63875,CIN,ARI
20061108,63876,SDN,CLE
20061108,63876,CLE,SDN
20061108,63876,CLE,SDN
20061110,63877,NYA,DET
20061110,63877,DET,NYA
20061110,63877,DET,NYA
20061110,63877,DET,NYA
20061112,63878,NYA,BAL
20061112,63878,NYA,BAL
20061112,63878,BAL,NYA
20061115,63879,SDN,NYN
20061115,63879,SDN,NYN
20061115,63879,NYN,SDN
20061115,63879,NYN,SDN
20061116,63880,CHA,CHN
20061116,63880,CHN,CHA
20061116,63880,CHN,CHA
20061120,63881,NYN,MIA
20061120,63881,NYN,MIA
20061120,63881,MIA,NYN
20061120,63881,MIA,NYN
20061125,63882,MIL,ARI
20061125,63882,MIL,ARI
20061125,63882,MIL,ARI
20061125,63882,ARI,MIL
20061125,63882,ARI,MIL
20061125,63882,ARI,MIL
20061206,63883,NYN,KCA
20061206,63883,KCA,NYN
20061206,63884,PHI,CHA
20061206,63884,PHI,CHA
20061206,63884,CHA,PHI
20061206,63885,CHN,BAL
20061207,63885,BAL,CHN
20061207,63886,ATL,SEA
20061207,63886,SEA,ATL
20061207,63887,PHI,BAL
20061207,63887,PHI,BAL
20061207,63887,BAL,PHI
20061212,63888,COL,HOU
20061212,63888,COL,HOU
20061212,63888,HOU,COL
20061212,63888,HOU,COL
20061212,63888,HOU,COL
20061215,63889,ANA,BOS
20061215,63889,BOS,ANA
20061216,63890,KCA,CHA
20061216,63890,CHA,KCA
20061218,63891,WAS,SEA
20061218,63891,WAS,SEA
20061218,63891,SEA,WAS
20061218,63891,SEA,WAS
20061220,63892,ANA,MIA
20061220,63892,MIA,ANA
20061221,63893,PHI,CIN
20061221,63893,CIN,PHI
20061221,63893,CIN,PHI
20061223,63894,TEX,CHA
20061223,63894,TEX,CHA
20061223,63894,TEX,CHA
20061223,63894,CHA,TEX
20061223,63894,CHA,TEX
20070109,63895,NYA,ARI
20070109,63895,NYA,ARI
20070109,63895,ARI,NYA
20070109,63895,ARI,NYA
20070109,63895,ARI,NYA
20070109,63895,ARI,NYA
20070110,63896,CIN,KCA
20070110,63896,KCA,CIN
20070112,63897,COL,BAL
20070112,63897,COL,BAL
20070112,63897,BAL,COL
20070112,63898,CHA,TEX
20070112,63898,TEX,CHA
20070119,63899,ATL,PIT
20070119,63899,ATL,PIT
20070119,63899,PIT,ATL
20070119,63899,PIT,ATL
20070123,63900,CIN,OAK
20070123,63900,CIN,OAK
20070123,63900,OAK,CIN
20070123,63900,OAK,CIN
20070207,63901,DET,SEA
20070207,63901,SEA,DET
20070213,63902,CHN,TBA
20070213,63902,TBA,CHN
20070213,63902,TBA,CHN
20070323,63903,ATL,KCA
20070323,63903,KCA,ATL
20070326,63904,ARI,MIA
20070326,63904,ARI,MIA
20070326,63904,MIA,ARI
20070326,63905,MIL,LAN
20070326,63905,MIL,LAN
20070326,63905,LAN,MIL
20070326,63906,WAS,HOU
20070326,63906,HOU,WAS
20070327,63907,KCA,MIL
20070327,63907,MIL,KCA
20070327,63908,BAL,BOS
20070327,63908,BOS,BAL
20070330,63909,OAK,MIA
20070330,63909,MIA,OAK
20070401,63910,SFN,SEA
20070401,63910,SEA,SFN
20070427,63911,CIN,OAK
20070428,63911,OAK,CIN
20070502,63912,WAS,OAK
20070502,63912,OAK,WAS
20070504,63913,OAK,MIL
20070504,63913,MIL,OAK
20070513,63914,MIA,COL
20070513,63914,COL,MIA
20070513,63915,CLE,SEA
20070517,63915,SEA,CLE
20070526,63916,LAN,CHA
20070526,63916,CHA,LAN
20070531,63917,SFN,MIA
20070531,63917,SFN,MIA
20070531,63917,MIA,SFN
20070612,63911,OAK,CIN
20070614,63918,KCA,ATL
20070614,63918,ATL,KCA
20070616,63919,CHA,ARI
20070616,63919,ARI,CHA
20070620,63920,DET,ATL
20070620,63920,ATL,DET
20070620,63921,CHN,SDN
20070620,63921,CHN,SDN
20070620,63921,SDN,CHN
20070620,63921,SDN,CHN
20070622,63922,DET,SLN
20070624,63923,WAS,MIN
20070624,63923,MIN,WAS
20070629,63924,OAK,SDN
20070629,63924,OAK,SDN
20070629,63924,SDN,OAK
20070701,63925,MIL,DET
20070701,63925,DET,MIL
20070713,63926,OAK,CIN
20070713,63926,CIN,OAK
20070713,63927,DET,KCA
20070713,63927,KCA,DET
20070716,63928,OAK,CHN
20070716,63928,OAK,CHN
20070716,63928,CHN,OAK
20070716,63928,CHN,OAK
20070721,63929,NYA,ANA
20070721,63929,ANA,NYA
20070725,63930,SDN,MIL
20070725,63930,MIL,SDN
20070725,63930,MIL,SDN
20070725,63930,MIL,SDN
20070727,63931,TEX,CLE
20070727,63931,CLE,TEX
20070727,63932,ARI,SDN
20070727,63932,SDN,ARI
20070727,63933,CHA,PHI
20070727,63933,PHI,CHA
20070728,63934,TBA,MIL
20070728,63934,MIL,TBA
20070728,63935,TBA,CIN
20070728,63935,TBA,CIN
20070728,63935,TBA,CIN
20070728,63935,CIN,TBA
20070728,63935,CIN,TBA
20070728,63936,TBA,HOU
20070728,63936,TBA,HOU
20070728,63936,HOU,TBA
20070730,63937,MIN,NYN
20070730,63937,NYN,MIN
20070730,63937,NYN,MIN
20070730,63938,CIN,PHI
20070730,63938,PHI,CIN
20070731,63939,TEX,ATL
20070731,63939,TEX,ATL
20070731,63939,ATL,TEX
20070731,63939,ATL,TEX
20070731,63939,ATL,TEX
20070731,63939,ATL,TEX
20070731,63939,ATL,TEX
20070731,63940,KCA,ATL
20070731,63940,ATL,KCA
20070731,63941,SDN,ATL
20070731,63941,ATL,SDN
20070731,63941,ATL,SDN
20070731,63942,TEX,BOS
20070731,63942,TEX,BOS
20070731,63942,BOS,TEX
20070731,63942,BOS,TEX
20070731,63942,BOS,TEX
20070731,63943,NYA,LAN
20070731,63943,LAN,NYA
20070731,63944,SEA,PHI
20070731,63944,PHI,SEA
20070731,63945,SFN,PIT
20070731,63945,PIT,SFN
20070731,63946,CHA,SDN
20070731,63946,SDN,CHA
20070731,63947,BOS,SLN
20070731,63947,BOS,SLN
20070731,63947,SLN,BOS
20070809,63948,SFN,LAN
20070809,63949,BAL,SEA
20070809,63949,SEA,BAL
20070814,63950,DET,OAK
20070814,63950,OAK,DET
20070815,63951,MIN,COL
20070815,63951,COL,MIN
20070817,63952,BOS,WAS
20070817,63952,BOS,WAS
20070820,63953,CIN,NYN
20070820,63953,NYN,CIN
20070820,63953,NYN,CIN
20070821,63952,WAS,BOS
20070821,63954,WAS,ARI
20070821,63954,ARI,WAS
20070823,63955,DET,CHN
20070823,63955,DET,CHN
20070825,63948,LAN,SFN
20070827,63945,PIT,SFN
20070830,63922,SLN,DET
20070830,63955,CHN,DET
20070830,63956,CHN,CIN
20070831,63957,CHN,BAL
20070831,63957,CHN,BAL
20070831,63957,BAL,CHN
20070904,63958,WAS,MIL
20070912,63956,CIN,CHN
20070914,63958,MIL,WAS
20071029,63959,DET,ATL
20071029,63959,DET,ATL
20071029,63959,ATL,DET
20071107,63960,HOU,PHI
20071107,63960,HOU,PHI
20071107,63960,PHI,HOU
20071107,63960,PHI,HOU
20071107,63960,PHI,HOU
20071112,63961,DET,CHN
20071112,63961,CHN,DET
20071116,63962,HOU,ATL
20071116,63962,ATL,HOU
20071118,63963,OAK,TOR
20071118,63963,TOR,OAK
20071118,63963,TOR,OAK
20071119,63964,ANA,CHA
20071119,63964,CHA,ANA
20071120,63965,MIL,NYN
20071120,63965,NYN,MIL
20071128,63966,MIN,TBA
20071128,63966,MIN,TBA
20071128,63966,MIN,TBA
20071128,63966,TBA,MIN
20071128,63966,TBA,MIN
20071128,63966,TBA,MIN
20071130,63967,WAS,NYN
20071130,63967,WAS,NYN
20071130,63967,NYN,WAS
20071203,63968,TBA,WAS
20071203,63968,WAS,TBA
20071203,63969,ARI,CHA
20071203,63969,CHA,ARI
20071204,63970,WAS,NYA
20071204,63970,NYA,WAS
20071204,63971,ATL,CHN
20071204,63971,CHN,ATL
20071204,63971,CHN,ATL
20071204,63972,MIA,DET
20071204,63972,MIA,DET
20071204,63972,DET,MIA
20071204,63972,DET,MIA
20071204,63972,DET,MIA
20071204,63972,DET,MIA
20071204,63972,DET,MIA
20071204,63972,DET,MIA
20071204,63973,COL,DET
20071204,63973,DET,COL
20071205,63974,CIN,TOR
20071205,63974,TOR,CIN
20071205,63975,TEX,DET
20071205,63975,DET,TEX
20071207,63976,PIT,MIL
20071207,63976,MIL,PIT
20071207,63976,MIL,PIT
20071207,63977,COL,CLE
20071212,63978,SEA,TEX
20071212,63978,TEX,SEA
20071212,63979,BAL,HOU
20071212,63979,HOU,BAL
20071212,63979,HOU,BAL
20071212,63979,HOU,BAL
20071212,63979,HOU,BAL
20071212,63979,HOU,BAL
20071214,63980,KCA,ARI
20071214,63980,ARI,KCA
20071214,63981,ARI,HOU
20071214,63981,HOU,ARI
20071214,63981,HOU,ARI
20071214,63981,HOU,ARI
20071214,63982,SLN,SDN
20071214,63982,SDN,SLN
20071214,63983,ARI,OAK
20071214,63983,ARI,OAK
20071214,63983,ARI,OAK
20071214,63983,ARI,OAK
20071214,63983,ARI,OAK
20071214,63983,ARI,OAK
20071214,63983,OAK,ARI
20071214,63983,OAK,ARI
20071221,63984,CIN,TEX
20071221,63984,TEX,CIN
20071221,63984,TEX,CIN
20080103,63985,OAK,CHA
20080103,63985,CHA,OAK
20080103,63985,CHA,OAK
20080103,63985,CHA,OAK
20080105,63986,CHN,NYN
20080105,63986,NYN,CHN
20080105,63986,NYN,CHN
20080114,63987,ATL,OAK
20080114,63987,ATL,OAK
20080114,63987,OAK,ATL
20080114,63988,TOR,SLN
20080114,63988,SLN,TOR
20080117,63989,ATL,TBA
20080117,63989,ATL,TBA
20080117,63989,TBA,ATL
20080128,63990,CHA,BOS
20080128,63990,BOS,CHA
20080128,63990,BOS,CHA
20080202,63991,MIN,NYN
20080202,63991,NYN,MIN
20080202,63991,NYN,MIN
20080202,63991,NYN,MIN
20080202,63991,NYN,MIN
20080205,63992,TEX,DET
20080205,63992,DET,TEX
20080208,63993,BAL,SEA
20080208,63993,SEA,BAL
20080208,63993,SEA,BAL
20080208,63993,SEA,BAL
20080208,63993,SEA,BAL
20080208,63993,SEA,BAL
20080319,63994,CIN,KCA
20080326,63995,ATL,PIT
20080326,63995,PIT,ATL
20080326,63996,COL,KCA
20080328,63997,ARI,TEX
20080328,63997,TEX,ARI
20080329,63998,MIN,SEA
20080329,63998,SEA,MIN
20080407,63999,CIN,ARI
20080407,63999,ARI,CIN
20080408,64000,BOS,LAN
20080408,64000,BOS,LAN
20080408,64000,LAN,BOS
20080422,64001,MIL,TBA
20080422,64001,TBA,MIL
20080424,63977,CLE,COL
20080430,63996,KCA,COL
20080430,64002,DET,COL
20080430,64002,COL,DET
20080505,64003,SEA,ATL
20080507,64004,PHI,CHA
20080507,64004,CHA,PHI
20080527,64005,SEA,SDN
20080527,64005,SDN,SEA
20080606,64006,LAN,KCA
20080606,64006,LAN,KCA
20080606,64006,KCA,LAN
20080613,63994,KCA,CIN
20080623,64003,ATL,SEA
20080625,64007,DET,PIT
20080625,64007,PIT,DET
20080707,64008,CLE,MIL
20080707,64008,MIL,CLE
20080707,64008,MIL,CLE
20080707,64008,MIL,CLE
20080708,64009,OAK,CHN
20080708,64009,OAK,CHN
20080708,64009,CHN,OAK
20080708,64009,CHN,OAK
20080708,64009,CHN,OAK
20080708,64009,CHN,OAK
20080717,64010,OAK,PHI
20080717,64010,PHI,OAK
20080717,64010,PHI,OAK
20080717,64010,PHI,OAK
20080717,64011,SDN,ARI
20080717,64011,ARI,SDN
20080719,64012,COL,BAL
20080719,64012,BAL,COL
20080720,64013,SFN,MIL
20080720,64013,MIL,SFN
20080720,64013,MIL,SFN
20080722,64014,SDN,HOU
20080722,64014,HOU,SDN
20080722,64015,WAS,ARI
20080722,64015,ARI,WAS
20080726,64016,PIT,NYA
20080726,64016,PIT,NYA
20080726,64016,NYA,PIT
20080726,64016,NYA,PIT
20080726,64016,NYA,PIT
20080726,64016,NYA,PIT
20080726,64017,SLN,CLE
20080726,64017,CLE,SLN
20080726,64018,CLE,LAN
20080726,64018,CLE,LAN
20080726,64018,LAN,CLE
20080726,64018,LAN,CLE
20080729,64019,ATL,ANA
20080729,64019,ANA,ATL
20080729,64019,ANA,ATL
20080730,64020,HOU,NYA
20080730,64020,NYA,HOU
20080730,64021,DET,NYA
20080730,64021,NYA,DET
20080731,64022,CIN,CHA
20080731,64022,CIN,CHA
20080731,64022,CHA,CIN
20080731,64022,CHA,CIN
20080731,64023,BOS,LAN
20080731,64023,PIT,BOS
20080731,64023,BOS,PIT
20080731,64023,BOS,PIT
20080731,64023,LAN,PIT
20080731,64023,LAN,PIT
20080731,64024,SEA,MIA
20080731,64024,MIA,SEA
20080731,64025,WAS,NYA
20080731,64025,NYA,WAS
20080807,64026,CHN,PHI
20080807,64026,PHI,CHN
20080809,64027,KCA,CHA
20080809,64027,CHA,KCA
20080811,64028,CIN,ARI
20080811,64028,CIN,ARI
20080811,64028,ARI,CIN
20080812,64029,CLE,BOS
20080814,64028,ARI,CIN
20080817,64030,WAS,NYN
20080819,64031,SDN,LAN
20080820,64030,NYN,WAS
20080821,64032,PIT,TOR
20080825,64032,TOR,PIT
20080825,64033,TEX,MIN
20080825,64033,MIN,TEX
20080827,64034,ATL,BOS
20080827,64034,BOS,ATL
20080830,64035,TOR,PHI
20080831,64036,TOR,ARI
20080831,64036,ARI,TOR
20080912,64028,ARI,CIN
20080929,64035,PHI,TOR
20080930,64031,LAN,SDN
20080930,64031,LAN,SDN
20081003,64008,MIL,CLE
20081031,64037,MIA,KCA
20081031,64037,KCA,MIA
20081103,68959,WAS,CHN
20081103,68959,CHN,WAS
20081110,64038,WAS,MIA
20081110,64038,WAS,MIA
20081110,64038,WAS,MIA
20081110,64038,MIA,WAS
20081110,64038,MIA,WAS
20081110,64039,COL,OAK
20081110,64039,OAK,COL
20081110,64039,OAK,COL
20081110,64039,OAK,COL
20081113,64040,MIA,CHN
20081113,64040,CHN,MIA
20081113,64041,NYA,CHA
20081113,64041,NYA,CHA
20081113,64041,NYA,CHA
20081113,64041,CHA,NYA
20081113,64041,CHA,NYA
20081119,64042,BOS,KCA
20081119,64042,KCA,BOS
20081120,64043,PHI,TEX
20081120,64043,TEX,PHI
20081128,64044,BOS,TEX
20081128,64044,TEX,BOS
20081204,64045,SLN,SDN
20081204,64045,SDN,SLN
20081204,64046,ATL,CHA
20081204,64046,ATL,CHA
20081204,64046,ATL,CHA
20081204,64046,ATL,CHA
20081204,64046,CHA,ATL
20081204,64046,CHA,ATL
20081207,64047,TEX,DET
20081207,64047,DET,TEX
20081207,64047,DET,TEX
20081209,64048,BAL,CIN
20081209,64048,BAL,CIN
20081209,64048,CIN,BAL
20081209,64048,CIN,BAL
20081209,64048,CIN,BAL
20081210,64049,PIT,PHI
20081210,64049,PHI,PIT
20081210,64050,TBA,DET
20081210,64050,DET,TBA
20081211,64044,BOS,TEX
20081211,64051,NYN,SEA
20081211,64051,NYN,SEA
20081211,64051,NYN,SEA
20081211,64051,NYN,SEA
20081211,64051,NYN,SEA
20081211,64051,NYN,SEA
20081211,64051,SEA,NYN
20081211,64051,SEA,NYN
20081211,64051,SEA,NYN
20081211,64051,NYN,CLE
20081211,64051,SEA,CLE
20081211,64051,CLE,SEA
20081212,64052,NYN,ARI
20081212,64052,ARI,NYN
20081231,64053,CHN,CLE
20081231,64053,CLE,CHN
20081231,64053,CLE,CHN
20081231,64053,CLE,CHN
20090106,64054,CHN,COL
20090106,64054,COL,CHN
20090115,64029,BOS,CLE
20090118,64055,BAL,CHN
20090118,64055,BAL,CHN
20090118,64055,CHN,BAL
20090119,64056,BOS,BAL
20090119,64056,BAL,BOS
20090120,64057,BOS,SEA
20090120,64057,SEA,BOS
20090128,64058,CHN,SEA
20090128,64058,CHN,SEA
20090128,64058,SEA,CHN
20090202,64059,CHN,OAK
20090202,64059,OAK,CHN
20090202,64059,OAK,CHN
20090204,64060,OAK,COL
20090204,64060,COL,OAK
20090204,64061,MIL,NYA
20090204,64061,NYA,MIL
20090219,64062,TBA,CLE
20090219,64062,CLE,TBA
20090323,64045,SLN,SDN
20090327,64063,SFN,PHI
20090327,64063,PHI,SFN
20090327,64064,MIA,SFN
20090327,64064,SFN,MIA
20090330,64065,ATL,DET
20090330,64065,DET,ATL
20090331,64066,CIN,HOU
20090401,64067,MIA,BAL
20090401,64067,BAL,MIA
20090401,64068,KCA,MIA
20090401,64068,KCA,MIA
20090402,64069,SDN,OAK
20090402,69080,ARI,DET
20090402,69080,DET,ARI
20090405,64070,TBA,COL
20090405,64070,COL,TBA
20090415,64071,LAN,PIT
20090416,64066,HOU,CIN
20090417,64072,PIT,CHA
20090417,64072,CHA,PIT
20090420,64073,ATL,SLN
20090420,64073,SLN,ATL
20090429,64074,MIA,WAS
20090429,64074,WAS,MIA
20090508,64075,BAL,CHN
20090508,64075,CHN,BAL
20090508,64076,TBA,OAK
20090509,64076,OAK,TBA
20090513,64068,MIA,KCA
20090516,64077,NYA,PIT
20090516,64077,PIT,NYA
20090521,64078,SDN,MIL
20090521,64078,MIL,SDN
20090522,64071,PIT,LAN
20090530,64079,NYN,CHA
20090530,64079,NYN,CHA
20090530,64079,CHA,NYN
20090603,64080,PIT,ATL
20090603,64080,ATL,PIT
20090603,64080,ATL,PIT
20090603,64080,ATL,PIT
20090626,64081,CIN,CHA
20090626,64081,CHA,CIN
20090627,64082,CLE,SLN
20090627,64082,SLN,CLE
20090628,64083,SEA,WAS
20090628,64083,WAS,SEA
20090630,64084,PIT,WAS
20090630,64084,PIT,WAS
20090630,64084,WAS,PIT
20090630,64084,WAS,PIT
20090630,64085,PIT,NYA
20090630,64085,PIT,NYA
20090630,64085,NYA,PIT
20090630,64085,NYA,PIT
20090702,64086,TBA,CLE
20090702,64086,CLE,TBA
20090702,64087,COL,CHN
20090702,64087,CHN,COL
20090705,64088,OAK,SDN
20090705,64088,OAK,SDN
20090705,64088,SDN,OAK
20090707,64089,CHA,ARI
20090707,64089,ARI,CHA
20090708,64069,OAK,SDN
20090710,64090,KCA,SEA
20090710,64090,KCA,SEA
20090710,64090,SEA,KCA
20090710,64091,NYN,ATL
20090710,64091,ATL,NYN
20090711,64092,OAK,SEA
20090711,64092,SEA,OAK
20090719,64093,MIL,ARI
20090719,64093,MIL,ARI
20090719,64093,ARI,MIL
20090719,64094,BAL,SDN
20090719,64094,SDN,BAL
20090722,64095,BOS,SLN
20090722,64095,SLN,BOS
20090722,64096,PIT,BOS
20090722,64096,BOS,PIT
20090722,64096,BOS,PIT
20090723,64097,COL,CLE
20090723,64097,CLE,COL
20090724,64098,OAK,SLN
20090724,64098,SLN,OAK
20090724,64098,SLN,OAK
20090724,64098,SLN,OAK
20090726,64082,SLN,CLE
20090727,64099,CLE,SFN
20090727,64099,SFN,CLE
20090728,64088,OAK,SDN
20090728,64100,BOS,CHA
20090728,64100,CHA,BOS
20090729,64101,CLE,PHI
20090729,64101,CLE,PHI
20090729,64101,PHI,CLE
20090729,64101,PHI,CLE
20090729,64101,PHI,CLE
20090729,64101,PHI,CLE
20090729,64102,PIT,SEA
20090729,64102,PIT,SEA
20090729,64102,SEA,PIT
20090729,64102,SEA,PIT
20090729,64102,SEA,PIT
20090729,64102,SEA,PIT
20090729,64102,SEA,PIT
20090729,64103,SEA,CIN
20090729,64103,CIN,SEA
20090729,64104,PIT,SFN
20090729,64104,SFN,PIT
20090730,64105,PIT,CHN
20090730,64105,PIT,CHN
20090730,64105,CHN,PIT
20090730,64105,CHN,PIT
20090730,64105,CHN,PIT
20090730,64106,LAN,BAL
20090730,64106,LAN,BAL
20090730,64106,BAL,LAN
20090731,64107,NYA,CIN
20090731,64107,CIN,NYA
20090731,64108,MIL,LAN
20090731,64108,LAN,MIL
20090731,64109,COL,WAS
20090731,64109,COL,WAS
20090731,64109,WAS,COL
20090731,64110,DET,SEA
20090731,64110,DET,SEA
20090731,64110,SEA,DET
20090731,64111,MIA,WAS
20090731,64111,WAS,MIA
20090731,64112,CLE,BOS
20090731,64112,BOS,CLE
20090731,64112,BOS,CLE
20090731,64112,BOS,CLE
20090731,64113,OAK,MIN
20090731,64113,MIN,OAK
20090731,64114,CHA,SDN
20090731,64114,CHA,SDN
20090731,64114,CHA,SDN
20090731,64114,CHA,SDN
20090731,64114,SDN,CHA
20090731,64115,ATL,BOS
20090731,64115,BOS,ATL
20090731,64116,CIN,TOR
20090731,64116,CIN,TOR
20090731,64116,CIN,TOR
20090731,64116,TOR,CIN
20090801,64071,PIT,LAN
20090805,64117,PIT,SEA
20090805,64117,SEA,PIT
20090806,64118,NYN,WAS
20090806,64118,WAS,NYN
20090807,64119,CLE,MIN
20090807,64120,BAL,TBA
20090814,64121,CIN,BOS
20090814,64121,CIN,BOS
20090814,64121,BOS,CIN
20090815,64120,TBA,BAL
20090817,64122,DET,BAL
20090817,64122,BAL,DET
20090818,64123,HOU,TEX
20090818,64123,TEX,HOU
20090819,64124,MIL,SEA
20090819,64124,SEA,MIL
20090820,64123,TEX,HOU
20090825,64125,NYN,BOS
20090828,64119,MIN,CLE
20090828,64126,ARI,MIN
20090829,64127,ANA,TBA
20090829,64127,ANA,TBA
20090829,64127,TBA,ANA
20090831,64128,CHA,LAN
20090831,64128,CHA,LAN
20090831,64128,LAN,CHA
20090831,64129,CHA,COL
20090831,64129,CHA,COL
20090831,64129,COL,CHA
20090831,64130,LAN,WAS
20090831,64130,WAS,LAN
20090831,64131,ARI,LAN
20090901,64126,MIN,ARI
20090901,64127,ANA,TBA
20090902,64130,LAN,WAS
20090903,64132,TEX,KCA
20090903,64132,TEX,KCA
20090903,64132,KCA,TEX
20091007,64125,BOS,NYN
20091007,64125,BOS,NYN
20091009,64131,LAN,ARI
20091103,64133,PIT,TBA
20091103,64133,TBA,PIT
20091105,64134,MIA,BOS
20091105,64134,BOS,MIA
20091105,64134,BOS,MIA
20091106,64135,CHA,KCA
20091106,64135,CHA,KCA
20091106,64135,KCA,CHA
20091106,64136,MIN,MIL
20091106,64136,MIL,MIN
20091119,64137,CHN,ARI
20091119,64137,ARI,CHN
