Primary Date,trans ID,from team,to team,year,from_gm,to_gm
5/8/2001,63305,TEX,WAS,2001,Doug Melvin,Jim Beattie
5/8/2001,63305,WAS,TEX,2001,Jim Beattie,Doug Melvin
5/19/2001,63306,CLE,NYN,2001,John Hart,Steve Phillips
5/21/2001,63306,NYN,CLE,2001,Steve Phillips,John Hart
6/1/2001,63078,PIT,LAN,2001,Cam Bonifay,Kevin Malone
6/1/2001,63288,MIL,LAN,2001,Dean Taylor,Kevin Malone
6/2/2001,63307,COL,CLE,2001,Dan O'Dowd,John Hart
6/2/2001,63307,COL,CLE,2001,Dan O'Dowd,John Hart
6/2/2001,63307,CLE,COL,2001,John Hart,Dan O'Dowd
6/5/2001,63308,PHI,KCA,2001,Ed Wade,Allard Baird
6/5/2001,63308,KCA,PHI,2001,Allard Baird,Ed Wade
6/12/2001,63309,TEX,BOS,2001,Doug Melvin,Dan Duquette
6/12/2001,63309,BOS,TEX,2001,Dan Duquette,Doug Melvin
6/13/2001,63310,PIT,NYA,2001,Cam Bonifay,Brian Cashman
6/13/2001,63310,NYA,PIT,2001,Brian Cashman,Cam Bonifay
6/15/2001,63311,TEX,CIN,2001,Doug Melvin,Jim Bowden
6/15/2001,63311,TEX,CIN,2001,Doug Melvin,Jim Bowden
6/15/2001,63311,CIN,TEX,2001,Jim Bowden,Doug Melvin
6/19/2001,63312,OAK,ARI,2001,Billy Beane,Joe Garagiola Jr
6/19/2001,63312,ARI,OAK,2001,Joe Garagiola Jr,Billy Beane
6/20/2001,63313,KCA,CIN,2001,Allard Baird,Jim Bowden
6/20/2001,63313,CIN,KCA,2001,Jim Bowden,Allard Baird
6/22/2001,63314,CLE,ATL,2001,John Hart,John Schuerholz
6/22/2001,63314,CLE,ATL,2001,John Hart,John Schuerholz
6/22/2001,63314,ATL,CLE,2001,John Schuerholz,John Hart
6/22/2001,63314,ATL,CLE,2001,John Schuerholz,John Hart
6/23/2001,63315,DET,HOU,2001,Randy Smith,Gerry Hunsicker
6/23/2001,63315,HOU,DET,2001,Gerry Hunsicker,Randy Smith
6/23/2001,63316,NYA,SDN,2001,Brian Cashman,Kevin Towers
6/23/2001,63316,SDN,NYA,2001,Kevin Towers,Brian Cashman
6/24/2001,63317,KCA,COL,2001,Allard Baird,Dan O'Dowd
6/24/2001,63317,KCA,COL,2001,Allard Baird,Dan O'Dowd
6/24/2001,63317,COL,KCA,2001,Dan O'Dowd,Allard Baird
6/27/2001,63318,COL,HOU,2001,Dan O'Dowd,Gerry Hunsicker
6/27/2001,63318,HOU,COL,2001,Gerry Hunsicker,Dan O'Dowd
6/29/2001,63319,SFN,CHA,2001,Brian Sabean,Ken Williams
6/29/2001,63319,CHA,SFN,2001,Ken Williams,Brian Sabean
6/29/2001,63319,SFN,CHA,2001,Brian Sabean,Ken Williams
7/1/2001,63320,NYA,CIN,2001,Brian Cashman,Jim Bowden
7/1/2001,63320,CIN,NYA,2001,Jim Bowden,Brian Cashman
7/3/2001,63321,OAK,COL,2001,Billy Beane,Dan O'Dowd
7/3/2001,63321,COL,OAK,2001,Dan O'Dowd,Billy Beane
7/3/2001,63322,MIN,SLN,2001,Terry Ryan,Walt Jocketty
7/3/2001,63322,SLN,MIN,2001,Walt Jocketty,Terry Ryan
7/4/2001,63323,NYA,SFN,2001,Brian Cashman,Brian Sabean
7/4/2001,63323,SFN,NYA,2001,Brian Sabean,Brian Cashman
7/4/2001,63323,SFN,NYA,2001,Brian Sabean,Brian Cashman
7/10/2001,63324,PIT,SDN,2001,Cam Bonifay,Kevin Towers
7/10/2001,63324,SDN,PIT,2001,Kevin Towers,Cam Bonifay
7/10/2001,63324,SDN,PIT,2001,Kevin Towers,Cam Bonifay
7/11/2001,63325,ARI,PIT,2001,Joe Garagiola Jr,Cam Bonifay
7/11/2001,63325,PIT,ARI,2001,Cam Bonifay,Joe Garagiola Jr
7/13/2001,63326,CHA,LAN,2001,Ken Williams,Kevin Malone
7/13/2001,63326,LAN,CHA,2001,Kevin Malone,Ken Williams
7/13/2001,63327,ANA,COL,2001,Bill Stoneman,Dan O'Dowd
7/13/2001,63327,COL,ANA,2001,Dan O'Dowd,Bill Stoneman
7/19/2001,63328,COL,CIN,2001,Dan O'Dowd,Jim Bowden
7/19/2001,63328,COL,CIN,2001,Dan O'Dowd,Jim Bowden
7/19/2001,63328,CIN,COL,2001,Jim Bowden,Dan O'Dowd
7/20/2001,63329,CIN,CHN,2001,Jim Bowden,Andy MacPhail (acting)
7/20/2001,63329,CHN,CIN,2001,Andy MacPhail (acting),Jim Bowden
7/20/2001,63329,CHN,CIN,2001,Andy MacPhail (acting),Jim Bowden
7/23/2001,63330,NYN,PHI,2001,Steve Phillips,Ed Wade
7/23/2001,63330,PHI,NYN,2001,Ed Wade,Steve Phillips
7/24/2001,63331,TEX,SFN,2001,Doug Melvin,Brian Sabean
7/24/2001,63331,SFN,TEX,2001,Brian Sabean,Doug Melvin
7/24/2001,63331,SFN,TEX,2001,Brian Sabean,Doug Melvin
7/24/2001,63331,SFN,TEX,2001,Brian Sabean,Doug Melvin
7/25/2001,63332,KCA,COL,2001,Allard Baird,Dan O'Dowd
7/25/2001,63332,COL,KCA,2001,Dan O'Dowd,Allard Baird
7/25/2001,63333,OAK,COL,2001,Billy Beane,Dan O'Dowd
7/25/2001,63333,OAK,COL,2001,Billy Beane,Dan O'Dowd
7/25/2001,63333,OAK,COL,2001,Billy Beane,Dan O'Dowd
7/25/2001,63333,COL,OAK,2001,Dan O'Dowd,Billy Beane
7/25/2001,63334,TBA,ARI,2001,Chuck LaMar,Joe Garagiola Jr
7/25/2001,63334,TBA,ARI,2001,Chuck LaMar,Joe Garagiola Jr
7/25/2001,63334,ARI,TBA,2001,Joe Garagiola Jr,Chuck LaMar
7/25/2001,63334,ARI,TBA,2001,Joe Garagiola Jr,Chuck LaMar
7/26/2001,63335,CHA,LAN,2001,Ken Williams,Kevin Malone
7/26/2001,63335,CHA,LAN,2001,Ken Williams,Kevin Malone
7/26/2001,63335,LAN,CHA,2001,Kevin Malone,Ken Williams
7/26/2001,63335,LAN,CHA,2001,Kevin Malone,Ken Williams
7/26/2001,63335,LAN,CHA,2001,Kevin Malone,Ken Williams
7/27/2001,63336,TBA,CHN,2001,Chuck LaMar,Andy MacPhail (acting)
7/27/2001,63336,CHN,TBA,2001,Andy MacPhail (acting),Chuck LaMar
7/27/2001,63337,PHI,NYN,2001,Ed Wade,Steve Phillips
7/27/2001,63337,PHI,NYN,2001,Ed Wade,Steve Phillips
7/27/2001,63337,NYN,PHI,2001,Steve Phillips,Ed Wade
7/27/2001,63337,NYN,PHI,2001,Steve Phillips,Ed Wade
7/27/2001,63338,PHI,SFN,2001,Ed Wade,Brian Sabean
7/27/2001,63338,SFN,PHI,2001,Brian Sabean,Ed Wade
7/28/2001,63339,MIN,DET,2001,Terry Ryan,Randy Smith
7/28/2001,63339,DET,MIN,2001,Randy Smith,Terry Ryan
7/30/2001,63340,CHN,MIL,2001,Andy MacPhail (acting),Dean Taylor
7/30/2001,63340,CHN,MIL,2001,Andy MacPhail (acting),Dean Taylor
7/30/2001,63340,MIL,CHN,2001,Dean Taylor,Andy MacPhail (acting)
7/30/2001,63340,MIL,CHN,2001,Dean Taylor,Andy MacPhail (acting)
7/30/2001,63341,MIN,NYN,2001,Terry Ryan,Steve Phillips
7/30/2001,63341,NYN,MIN,2001,Steve Phillips,Terry Ryan
7/30/2001,63342,PIT,SFN,2001,Cam Bonifay,Brian Sabean
7/30/2001,63342,PIT,SFN,2001,Cam Bonifay,Brian Sabean
7/30/2001,63342,SFN,PIT,2001,Brian Sabean,Cam Bonifay
7/30/2001,63342,SFN,PIT,2001,Brian Sabean,Cam Bonifay
7/30/2001,63343,NYA,SDN,2001,Brian Cashman,Kevin Towers
7/30/2001,63343,NYA,SDN,2001,Brian Cashman,Kevin Towers
7/30/2001,63343,SDN,NYA,2001,Kevin Towers,Brian Cashman
7/31/2001,63344,BAL,LAN,2001,Syd Thrift,Kevin Malone
7/31/2001,63344,LAN,BAL,2001,Kevin Malone,Syd Thrift
7/31/2001,63344,LAN,BAL,2001,Kevin Malone,Syd Thrift
7/31/2001,63345,BOS,WAS,2001,Dan Duquette,Jim Beattie
7/31/2001,63345,BOS,WAS,2001,Dan Duquette,Jim Beattie
7/31/2001,63345,WAS,BOS,2001,Jim Beattie,Dan Duquette
7/31/2001,63346,KCA,ATL,2001,Allard Baird,John Schuerholz
7/31/2001,63346,ATL,KCA,2001,John Schuerholz,Allard Baird
7/31/2001,63346,ATL,KCA,2001,John Schuerholz,Allard Baird
7/31/2001,63347,COL,HOU,2001,Dan O'Dowd,Gerry Hunsicker
7/31/2001,63347,HOU,COL,2001,Gerry Hunsicker,Dan O'Dowd
7/31/2001,63347,COL,HOU,2001,Dan O'Dowd,Gerry Hunsicker
7/31/2001,63348,PIT,LAN,2001,Cam Bonifay,Kevin Malone
7/31/2001,63348,LAN,PIT,2001,Kevin Malone,Cam Bonifay
7/31/2001,63348,LAN,PIT,2001,Kevin Malone,Cam Bonifay
7/31/2001,63349,CLE,WAS,2001,John Hart,Jim Beattie
7/31/2001,63349,WAS,CLE,2001,Jim Beattie,John Hart
7/31/2001,63350,HOU,PIT,2001,Gerry Hunsicker,Cam Bonifay
7/31/2001,63350,PIT,HOU,2001,Cam Bonifay,Gerry Hunsicker
7/31/2001,63351,SFN,SLN,2001,Brian Sabean,Walt Jocketty
7/31/2001,63351,SFN,SLN,2001,Brian Sabean,Walt Jocketty
7/31/2001,63351,SLN,SFN,2001,Walt Jocketty,Brian Sabean
8/2/2001,63302,PHI,MIL,2001,Ed Wade,Dean Taylor
8/2/2001,63352,SLN,SDN,2001,Walt Jocketty,Kevin Towers
8/2/2001,63352,SDN,SLN,2001,Kevin Towers,Walt Jocketty
8/2/2001,63352,SLN,SDN,2001,Walt Jocketty,Kevin Towers
8/6/2001,63336,CHN,TBA,2001,Andy MacPhail (acting),Chuck LaMar
8/6/2001,63353,MIA,COL,2001,Dave Dombrowski,Dan O'Dowd
8/6/2001,63353,COL,MIA,2001,Dan O'Dowd,Dave Dombrowski
8/23/2001,63354,NYN,COL,2001,Steve Phillips,Dan O'Dowd
8/31/2001,63355,TEX,NYA,2001,Doug Melvin,Brian Cashman
8/31/2001,63356,SDN,ATL,2001,Kevin Towers,John Schuerholz
9/2/2001,63357,DET,NYN,2001,Randy Smith,Steve Phillips
9/2/2001,63357,DET,NYN,2001,Randy Smith,Steve Phillips
9/4/2001,63358,OAK,CHN,2001,Billy Beane,Andy MacPhail (acting)
9/4/2001,63358,CHN,OAK,2001,Andy MacPhail (acting),Billy Beane
9/6/2001,63356,ATL,SDN,2001,John Schuerholz,Kevin Towers
10/11/2001,63355,NYA,TEX,2001,Brian Cashman,Doug Melvin
10/12/2001,63355,NYA,TEX,2001,Brian Cashman,Doug Melvin
11/2/2001,63359,OAK,CHN,2001,Billy Beane,Andy MacPhail (acting)
11/2/2001,63359,CHN,OAK,2001,Andy MacPhail (acting),Billy Beane
11/9/2001,63360,LAN,PHI,2001,Kevin Malone,Ed Wade
11/9/2001,63360,LAN,PHI,2001,Kevin Malone,Ed Wade
11/9/2001,63360,PHI,LAN,2001,Ed Wade,Kevin Malone
11/27/2001,63361,CHA,TEX,2001,Ken Williams,Doug Melvin
12/7/2001,63362,NYA,NYN,2001,Brian Cashman,Steve Phillips
12/7/2001,63362,NYN,NYA,2001,Steve Phillips,Brian Cashman
12/7/2001,63363,OAK,TOR,2001,Billy Beane,Gord Ash
12/7/2001,63363,OAK,TOR,2001,Billy Beane,Gord Ash
12/7/2001,63363,TOR,OAK,2001,Gord Ash,Billy Beane
12/10/2001,63364,TOR,CHN,2001,Gord Ash,Andy MacPhail (acting)
12/10/2001,63364,CHN,TOR,2001,Andy MacPhail (acting),Gord Ash
12/11/2001,63365,CLE,NYN,2001,John Hart,Steve Phillips
12/11/2001,63365,CLE,NYN,2001,John Hart,Steve Phillips
12/11/2001,63365,CLE,NYN,2001,John Hart,Steve Phillips
12/11/2001,63365,NYN,CLE,2001,Steve Phillips,John Hart
12/11/2001,63365,NYN,CLE,2001,Steve Phillips,John Hart
12/11/2001,63365,NYN,CLE,2001,Steve Phillips,John Hart
12/11/2001,63366,SEA,SDN,2001,Pat Gillick,Kevin Towers
12/11/2001,63366,SEA,SDN,2001,Pat Gillick,Kevin Towers
12/11/2001,63366,SEA,SDN,2001,Pat Gillick,Kevin Towers
12/11/2001,63366,SEA,SDN,2001,Pat Gillick,Kevin Towers
12/11/2001,63366,SDN,SEA,2001,Kevin Towers,Pat Gillick
12/11/2001,63366,SDN,SEA,2001,Kevin Towers,Pat Gillick
12/11/2001,63366,SDN,SEA,2001,Kevin Towers,Pat Gillick
12/11/2001,63367,MIA,CHN,2001,Dave Dombrowski,Andy MacPhail (acting)
12/11/2001,63367,CHN,MIA,2001,Andy MacPhail (acting),Dave Dombrowski
12/11/2001,63368,DET,CIN,2001,Randy Smith,Jim Bowden
12/11/2001,63368,DET,CIN,2001,Randy Smith,Jim Bowden
12/11/2001,63368,CIN,DET,2001,Jim Bowden,Randy Smith
12/12/2001,63369,TEX,BOS,2001,Doug Melvin,Dan Duquette
12/12/2001,63369,BOS,TEX,2001,Dan Duquette,Doug Melvin
12/13/2001,63357,NYN,DET,2001,Steve Phillips,Randy Smith
12/13/2001,63364,CHN,TOR,2001,Andy MacPhail (acting),Gord Ash
12/13/2001,63365,NYN,CLE,2001,Steve Phillips,John Hart
12/13/2001,63365,NYN,CLE,2001,Steve Phillips,John Hart
12/13/2001,63370,TOR,LAN,2001,Gord Ash,Kevin Malone
12/13/2001,63370,TOR,LAN,2001,Gord Ash,Kevin Malone
12/13/2001,63370,LAN,TOR,2001,Kevin Malone,Gord Ash
12/13/2001,63370,LAN,TOR,2001,Kevin Malone,Gord Ash
12/13/2001,63371,BAL,PHI,2001,Syd Thrift,Ed Wade
12/13/2001,63371,PHI,BAL,2001,Ed Wade,Syd Thrift
12/13/2001,63372,CHA,PIT,2001,Ken Williams,Cam Bonifay
12/13/2001,63372,CHA,PIT,2001,Ken Williams,Cam Bonifay
12/13/2001,63372,CHA,PIT,2001,Ken Williams,Cam Bonifay
12/13/2001,63372,PIT,CHA,2001,Cam Bonifay,Ken Williams
12/13/2001,63372,PIT,CHA,2001,Cam Bonifay,Ken Williams
12/13/2001,63373,NYA,SFN,2001,Brian Cashman,Brian Sabean
12/13/2001,63373,SFN,NYA,2001,Brian Sabean,Brian Cashman
12/14/2001,63374,OAK,NYN,2001,Billy Beane,Steve Phillips
12/14/2001,63374,OAK,NYN,2001,Billy Beane,Steve Phillips
12/14/2001,63374,NYN,OAK,2001,Steve Phillips,Billy Beane
12/15/2001,63375,BOS,SLN,2001,Dan Duquette,Walt Jocketty
12/15/2001,63375,BOS,SLN,2001,Dan Duquette,Walt Jocketty
12/15/2001,63375,BOS,SLN,2001,Dan Duquette,Walt Jocketty
12/15/2001,63375,SLN,BOS,2001,Walt Jocketty,Dan Duquette
12/16/2001,63376,SEA,COL,2001,Pat Gillick,Dan O'Dowd
12/16/2001,63376,SEA,COL,2001,Pat Gillick,Dan O'Dowd
12/16/2001,63376,SEA,COL,2001,Pat Gillick,Dan O'Dowd
12/16/2001,63376,COL,SEA,2001,Dan O'Dowd,Pat Gillick
12/16/2001,63377,NYN,SFN,2001,Steve Phillips,Brian Sabean
12/16/2001,63377,NYN,SFN,2001,Steve Phillips,Brian Sabean
12/16/2001,63377,SFN,NYN,2001,Brian Sabean,Steve Phillips
12/17/2001,63361,TEX,CHA,2001,Doug Melvin,Ken Williams
12/17/2001,63378,TBA,ANA,2001,Chuck LaMar,Bill Stoneman
12/17/2001,63378,ANA,TBA,2001,Bill Stoneman,Chuck LaMar
12/18/2001,63379,NYA,SDN,2001,Brian Cashman,Kevin Towers
12/18/2001,63379,SDN,NYA,2001,Kevin Towers,Brian Cashman
12/18/2001,63380,TEX,CLE,2001,Doug Melvin,John Hart
12/18/2001,63380,CLE,TEX,2001,John Hart,Doug Melvin
12/18/2001,63381,CIN,COL,2001,Jim Bowden,Dan O'Dowd
12/18/2001,63381,CIN,COL,2001,Jim Bowden,Dan O'Dowd
12/18/2001,63381,COL,CIN,2001,Dan O'Dowd,Jim Bowden
12/18/2001,63381,COL,CIN,2001,Dan O'Dowd,Jim Bowden
12/19/2001,63382,CHN,KCA,2001,Andy MacPhail (acting),Allard Baird
12/19/2001,63383,BOS,COL,2001,Dan Duquette,Dan O'Dowd
12/19/2001,63383,COL,BOS,2001,Dan O'Dowd,Dan Duquette
12/20/2001,63384,PIT,CIN,2001,Cam Bonifay,Jim Bowden
12/20/2001,63384,CIN,PIT,2001,Jim Bowden,Cam Bonifay
12/22/2001,63385,CLE,LAN,2001,John Hart,Kevin Malone
12/22/2001,63385,LAN,CLE,2001,Kevin Malone,John Hart
12/22/2001,63385,LAN,CLE,2001,Kevin Malone,John Hart
12/27/2001,63354,COL,NYN,2001,Dan O'Dowd,Steve Phillips
12/27/2001,63386,ANA,NYN,2001,Bill Stoneman,Steve Phillips
12/27/2001,63386,NYN,ANA,2001,Steve Phillips,Bill Stoneman
1/2/2002,63387,TOR,OAK,2002,J.P. Ricciardi,Billy Beane
1/2/2002,63387,OAK,TOR,2002,Billy Beane,J.P. Ricciardi
1/7/2002,63388,COL,ARI,2002,Dan O'Dowd,Joe Garagiola Jr
1/7/2002,63388,ARI,COL,2002,Joe Garagiola Jr,Dan O'Dowd
1/7/2002,63388,ARI,COL,2002,Joe Garagiola Jr,Dan O'Dowd
1/14/2002,63389,OAK,TEX,2002,Billy Beane,John Hart
1/14/2002,63389,OAK,TEX,2002,Billy Beane,John Hart
1/14/2002,63389,OAK,TEX,2002,Billy Beane,John Hart
1/14/2002,63389,OAK,TEX,2002,Billy Beane,John Hart
1/14/2002,63389,TEX,OAK,2002,John Hart,Billy Beane
1/14/2002,63389,TEX,OAK,2002,John Hart,Billy Beane
1/15/2002,63390,LAN,ATL,2002,Dan Evans,John Schuerholz
1/15/2002,63390,ATL,LAN,2002,John Schuerholz,Dan Evans
1/15/2002,63390,ATL,LAN,2002,John Schuerholz,Dan Evans
1/15/2002,63390,ATL,LAN,2002,John Schuerholz,Dan Evans
1/17/2002,63391,ANA,TOR,2002,Bill Stoneman,J.P. Ricciardi
1/17/2002,63391,TOR,ANA,2002,J.P. Ricciardi,Bill Stoneman
1/18/2002,63392,SEA,ATL,2002,Pat Gillick,John Schuerholz
1/18/2002,63392,ATL,SEA,2002,John Schuerholz,Pat Gillick
1/21/2002,63393,NYN,COL,2002,Steve Phillips,Dan O'Dowd
1/21/2002,63393,MIL,NYN,2002,Dean Taylor,Steve Phillips
1/21/2002,63393,COL,MIL,2002,Dan O'Dowd,Dean Taylor
1/21/2002,63393,COL,NYN,2002,Dan O'Dowd,Steve Phillips
1/21/2002,63393,COL,NYN,2002,Dan O'Dowd,Steve Phillips
1/21/2002,63393,NYN,COL,2002,Steve Phillips,Dan O'Dowd
1/21/2002,63393,NYN,MIL,2002,Steve Phillips,Dean Taylor
1/21/2002,63393,NYN,COL,2002,Steve Phillips,Dan O'Dowd
1/21/2002,63393,NYN,MIL,2002,Steve Phillips,Dean Taylor
1/21/2002,63393,MIL,NYN,2002,Dean Taylor,Steve Phillips
1/21/2002,63393,MIL,NYN,2002,Dean Taylor,Steve Phillips
1/21/2002,63393,MIL,NYN,2002,Dean Taylor,Steve Phillips
1/21/2002,63393,MIL,NYN,2002,Dean Taylor,Steve Phillips
1/25/2002,63394,SFN,SEA,2002,Brian Sabean,Pat Gillick
1/25/2002,63394,SEA,SFN,2002,Pat Gillick,Brian Sabean
1/25/2002,63394,SFN,SEA,2002,Brian Sabean,Pat Gillick
1/29/2002,63395,BAL,CHA,2002,Syd Thrift,Ken Williams
1/29/2002,63395,CHA,BAL,2002,Ken Williams,Syd Thrift
2/21/2002,63396,COL,NYN,2002,Dan O'Dowd,Steve Phillips
2/21/2002,63396,NYN,COL,2002,Steve Phillips,Dan O'Dowd
3/12/2002,63397,WAS,HOU,2002,Omar Minaya,Gerry Hunsicker
3/12/2002,63397,HOU,WAS,2002,Gerry Hunsicker,Omar Minaya
3/15/2002,63382,KCA,CHN,2002,Allard Baird,Andy MacPhail (acting)
3/19/2002,63398,TEX,OAK,2002,John Hart,Billy Beane
3/19/2002,63398,OAK,TEX,2002,Billy Beane,John Hart
3/19/2002,63399,SDN,CHN,2002,Kevin Towers,Andy MacPhail (acting)
3/19/2002,63399,CHN,SDN,2002,Andy MacPhail (acting),Kevin Towers
3/20/2002,63400,ATL,MIL,2002,John Schuerholz,Dean Taylor
3/20/2002,63400,ATL,MIL,2002,John Schuerholz,Dean Taylor
3/20/2002,63400,MIL,ATL,2002,Dean Taylor,John Schuerholz
3/23/2002,63401,LAN,WAS,2002,Dan Evans,Omar Minaya
3/23/2002,63401,LAN,WAS,2002,Dan Evans,Omar Minaya
3/23/2002,63401,WAS,LAN,2002,Omar Minaya,Dan Evans
3/23/2002,63401,WAS,LAN,2002,Omar Minaya,Dan Evans
3/24/2002,63402,MIL,TEX,2002,Dean Taylor,John Hart
3/24/2002,63402,TEX,MIL,2002,John Hart,Dean Taylor
3/24/2002,63403,SDN,MIL,2002,Kevin Towers,Dean Taylor
3/24/2002,63403,MIL,SDN,2002,Dean Taylor,Kevin Towers
3/24/2002,63404,NYN,WAS,2002,Steve Phillips,Omar Minaya
3/24/2002,63404,WAS,NYN,2002,Omar Minaya,Steve Phillips
3/24/2002,63404,WAS,NYN,2002,Omar Minaya,Steve Phillips
3/24/2002,63405,DET,SDN,2002,Randy Smith,Kevin Towers
3/24/2002,63405,DET,SDN,2002,Randy Smith,Kevin Towers
3/24/2002,63405,SDN,DET,2002,Kevin Towers,Randy Smith
3/24/2002,63405,SDN,DET,2002,Kevin Towers,Randy Smith
3/25/2002,63406,DET,COL,2002,Randy Smith,Dan O'Dowd
3/25/2002,63406,DET,COL,2002,Randy Smith,Dan O'Dowd
3/25/2002,63406,COL,DET,2002,Dan O'Dowd,Randy Smith
3/27/2002,63407,MIA,CHN,2002,Larry Beinfest,Andy MacPhail (acting)
3/27/2002,63407,MIA,CHN,2002,Larry Beinfest,Andy MacPhail (acting)
3/27/2002,63407,CHN,MIA,2002,Andy MacPhail (acting),Larry Beinfest
3/27/2002,63407,CHN,MIA,2002,Andy MacPhail (acting),Larry Beinfest
3/27/2002,63407,CHN,MIA,2002,Andy MacPhail (acting),Larry Beinfest
3/27/2002,63407,CHN,MIA,2002,Andy MacPhail (acting),Larry Beinfest
3/27/2002,63408,PIT,CHA,2002,Dave Littlefield,Ken Williams
3/27/2002,63408,PIT,CHA,2002,Dave Littlefield,Ken Williams
3/27/2002,63408,CHA,PIT,2002,Ken Williams,Dave Littlefield
3/28/2002,63409,ATL,CLE,2002,John Schuerholz,Mark Shapiro
3/28/2002,63410,PHI,CIN,2002,Ed Wade,Jim Bowden
3/30/2002,63410,CIN,PHI,2002,Jim Bowden,Ed Wade
4/3/2002,63411,BAL,NYN,2002,Syd Thrift,Steve Phillips
4/3/2002,63411,NYN,BAL,2002,Steve Phillips,Syd Thrift
4/3/2002,63412,TEX,SDN,2002,John Hart,Kevin Towers
4/3/2002,63412,SDN,TEX,2002,Kevin Towers,John Hart
4/3/2002,63413,CLE,PHI,2002,Mark Shapiro,Ed Wade
4/4/2002,63414,TEX,CLE,2002,John Hart,Mark Shapiro
4/4/2002,63414,CLE,TEX,2002,Mark Shapiro,John Hart
4/5/2002,63415,WAS,NYN,2002,Omar Minaya,Steve Phillips
4/5/2002,63415,WAS,NYN,2002,Omar Minaya,Steve Phillips
4/5/2002,63415,WAS,NYN,2002,Omar Minaya,Steve Phillips
4/5/2002,63415,NYN,WAS,2002,Steve Phillips,Omar Minaya
4/5/2002,63415,NYN,WAS,2002,Steve Phillips,Omar Minaya
4/5/2002,63415,NYN,WAS,2002,Steve Phillips,Omar Minaya
4/9/2002,63416,ATL,TEX,2002,John Schuerholz,John Hart
4/9/2002,63416,TEX,ATL,2002,John Hart,John Schuerholz
5/16/2002,63417,DET,WAS,2002,Randy Smith,Omar Minaya
5/16/2002,63417,WAS,DET,2002,Omar Minaya,Randy Smith
5/17/2002,63418,KCA,COL,2002,Allard Baird,Dan O'Dowd
5/17/2002,63418,COL,KCA,2002,Dan O'Dowd,Allard Baird
5/22/2002,63419,OAK,PHI,2002,Billy Beane,Ed Wade
5/22/2002,63419,PHI,OAK,2002,Ed Wade,Billy Beane
5/26/2002,63420,TOR,PHI,2002,J.P. Ricciardi,Ed Wade
5/26/2002,63420,PHI,TOR,2002,Ed Wade,J.P. Ricciardi
6/7/2002,63421,CLE,CIN,2002,Mark Shapiro,Jim Bowden
6/7/2002,63421,CIN,CLE,2002,Jim Bowden,Mark Shapiro
6/9/2002,63422,MIL,CHN,2002,Dean Taylor,Andy MacPhail (acting)
6/9/2002,63422,CHN,MIL,2002,Andy MacPhail (acting),Dean Taylor
6/11/2002,63423,MIN,SLN,2002,Terry Ryan,Walt Jocketty
6/14/2002,63424,CIN,WAS,2002,Jim Bowden,Omar Minaya
6/14/2002,63424,WAS,CIN,2002,Omar Minaya,Jim Bowden
6/19/2002,63425,DET,ATL,2002,Randy Smith,John Schuerholz
6/19/2002,63425,ATL,DET,2002,John Schuerholz,Randy Smith
6/20/2002,63423,SLN,MIN,2002,Walt Jocketty,Terry Ryan
6/23/2002,63426,SDN,BOS,2002,Kevin Towers,Theo Epstein
6/23/2002,63426,SDN,BOS,2002,Kevin Towers,Theo Epstein
6/23/2002,63426,BOS,SDN,2002,Theo Epstein,Kevin Towers
6/23/2002,63426,BOS,SDN,2002,Theo Epstein,Kevin Towers
6/25/2002,63427,PHI,CLE,2002,Ed Wade,Mark Shapiro
6/25/2002,63427,CLE,PHI,2002,Mark Shapiro,Ed Wade
6/27/2002,63428,CLE,WAS,2002,Mark Shapiro,Omar Minaya
6/27/2002,63428,CLE,WAS,2002,Mark Shapiro,Omar Minaya
6/27/2002,63428,WAS,CLE,2002,Omar Minaya,Mark Shapiro
6/27/2002,63428,WAS,CLE,2002,Omar Minaya,Mark Shapiro
6/27/2002,63428,WAS,CLE,2002,Omar Minaya,Mark Shapiro
6/27/2002,63428,WAS,CLE,2002,Omar Minaya,Mark Shapiro
7/1/2002,63429,NYA,TOR,2002,Brian Cashman,J.P. Ricciardi
7/1/2002,63429,TOR,NYA,2002,J.P. Ricciardi,Brian Cashman
7/5/2002,63430,DET,OAK,2002,Randy Smith,Billy Beane
7/5/2002,63430,OAK,DET,2002,Billy Beane,Randy Smith
7/5/2002,63430,OAK,DET,2002,Billy Beane,Randy Smith
7/5/2002,63430,NYA,OAK,2002,Brian Cashman,Billy Beane
7/5/2002,63430,NYA,OAK,2002,Brian Cashman,Billy Beane
7/5/2002,63430,NYA,OAK,2002,Brian Cashman,Billy Beane
7/5/2002,63430,DET,NYA,2002,Randy Smith,Brian Cashman
7/6/2002,63431,PIT,ARI,2002,Dave Littlefield,Joe Garagiola Jr
7/6/2002,63431,ARI,PIT,2002,Joe Garagiola Jr,Dave Littlefield
7/11/2002,63432,CLE,SLN,2002,Mark Shapiro,Walt Jocketty
7/11/2002,63432,SLN,CLE,2002,Walt Jocketty,Mark Shapiro
7/11/2002,63433,MIA,CIN,2002,Larry Beinfest,Jim Bowden
7/11/2002,63433,CIN,MIA,2002,Jim Bowden,Larry Beinfest
7/11/2002,63433,CIN,MIA,2002,Jim Bowden,Larry Beinfest
7/11/2002,63433,CIN,MIA,2002,Jim Bowden,Larry Beinfest
7/11/2002,63434,MIA,WAS,2002,Larry Beinfest,Omar Minaya
7/11/2002,63434,MIA,WAS,2002,Larry Beinfest,Omar Minaya
